naics_code,industry_name,data_source,scrape_date,endpoint,Province/territory,Employers,Non-employers / Indeterminate,Employment size category (number of employees),Wholeindustry(reliability),Bottomquartile(25%),Lowermiddle(25%),Uppermiddle(25%),Topquartile(25%),Percentage ofbusinessesreporting
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,British Columbia,15729.0,27366.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Manitoba,3900.0,5296.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,New Brunswick,2243.0,2723.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Newfoundland and Labrador,2113.0,1140.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Nova Scotia,2908.0,3633.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Northwest Territories,134.0,124.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Nunavut,33.0,41.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Ontario,38488.0,64787.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Prince Edward Island,630.0,712.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Quebec,22973.0,46753.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Saskatchewan,3654.0,5597.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Yukon,148.0,191.0,,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Alberta,,,8802.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,British Columbia,,,9243.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Manitoba,,,2195.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,New Brunswick,,,1445.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Newfoundland and Labrador,,,1512.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Nova Scotia,,,1825.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Northwest Territories,,,59.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Nunavut,,,12.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Ontario,,,24114.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Prince Edward Island,,,379.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Quebec,,,13316.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Saskatchewan,,,2142.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Yukon,,,81.0,,,,,,
81,Other services (except public administration),businesses,2025-09-05T09:25:16.609154,businesses,Percent distribution %,,,60.5,,,,,,
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Cost of sales (direct expenses),29.9,28.9,38.0,24.3,6.3
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Wages and benefits,6.5,7.1,8.3,4.5,0.4
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Opening Inventory,1.5,1.5,1.9,1.1,0.4
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Closing inventory,1.6,1.5,2.0,1.1,0.4
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Operating expenses (indirect expenses),59.0,81.9,54.1,49.8,28.3
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Labour and commissions,18.4,24.9,18.9,13.9,4.5
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Amortization and depletion,2.2,2.7,2.1,2.1,1.8
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Repairs and maintenance,6.6,10.2,5.0,6.4,1.9
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Utilities and telephone/telecommunication,4.1,5.1,3.5,4.4,1.9
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Rent,5.0,6.4,4.6,4.1,4.1
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Interest and bank charges,0.7,1.0,0.6,0.6,0.5
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Professional and business fees,2.9,4.1,2.5,2.5,1.8
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Advertising and promotion,1.5,2.1,1.3,1.2,1.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Insurance,2.2,2.6,2.0,2.3,1.3
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Other expenses,15.2,22.3,13.1,11.9,9.4
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total expenses,88.9,110.8,92.1,74.0,34.6
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Net profit/loss,11.1,-10.8,7.9,26.0,65.4
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Interest coverage ratio,16.2,-10.0,13.2,42.0,132.5
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total revenue,374.3,589.4,634.2,343.4,118.1
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total expenses,304.9,585.7,584.0,254.2,40.9
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Net profit,69.4,3.7,50.2,89.2,77.3
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total revenue,412.4,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Total expenses,466.8,0.0,0.0,0.0,0.0
81,Other services (except public administration),performance,2025-09-05T09:25:16.609154,performance,,,,,Net loss,-54.4,0.0,0.0,0.0,0.0
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,British Columbia,1005.0,63.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Manitoba,487.0,34.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,New Brunswick,261.0,16.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Newfoundland and Labrador,485.0,24.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Nova Scotia,369.0,93.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Northwest Territories,189.0,14.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Nunavut,124.0,3.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Ontario,1461.0,106.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Prince Edward Island,189.0,9.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Quebec,1978.0,178.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Saskatchewan,1141.0,61.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Yukon,138.0,4.0,,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Alberta,,,92.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,British Columbia,,,146.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Manitoba,,,53.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,New Brunswick,,,20.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Newfoundland and Labrador,,,128.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Nova Scotia,,,74.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Northwest Territories,,,25.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Nunavut,,,66.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Ontario,,,185.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Prince Edward Island,,,62.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Quebec,,,167.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Saskatchewan,,,268.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Yukon,,,53.0,,,,,,
91,Public administration,businesses,2025-09-05T09:25:22.882352,businesses,Percent distribution %,,,15.6,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,British Columbia,2029.0,4260.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Manitoba,1937.0,7460.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,New Brunswick,418.0,411.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Newfoundland and Labrador,84.0,89.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Nova Scotia,342.0,667.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Northwest Territories,2.0,5.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Nunavut,0.0,0.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Ontario,3950.0,22204.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Prince Edward Island,267.0,365.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Quebec,4501.0,11034.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Saskatchewan,4211.0,21350.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Yukon,10.0,25.0,,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Alberta,,,2375.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,British Columbia,,,1137.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Manitoba,,,1533.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,New Brunswick,,,202.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Newfoundland and Labrador,,,53.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Nova Scotia,,,185.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Northwest Territories,,,1.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Nunavut,,,0.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Ontario,,,2054.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Prince Edward Island,,,112.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Quebec,,,2821.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Saskatchewan,,,3542.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Yukon,,,6.0,,,,,,
111,Crop production,businesses,2025-09-05T09:25:38.084494,businesses,Percent distribution %,,,67.3,,,,,,
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Cost of sales (direct expenses),2.8,3.3,1.8,4.2,1.6
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Wages and benefits,0.6,0.9,0.3,0.8,0.3
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Opening Inventory,1.3,2.7,1.0,1.2,0.6
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Closing inventory,1.4,2.9,1.0,1.2,0.6
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Operating expenses (indirect expenses),104.5,157.6,112.9,89.2,58.7
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Labour and commissions,8.1,11.8,8.5,7.7,4.4
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Amortization and depletion,11.4,15.4,11.6,10.0,8.8
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Repairs and maintenance,5.3,6.8,5.7,4.9,3.9
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Utilities and telephone/telecommunication,5.4,6.8,5.7,5.0,4.1
111,Crop production,performance,2025-09-05T09:25:38.084494,performance,,,,,Rent,6.3,7.9,6.7,5.9,4.9
